太魯閣國家公園管理處,105E956F-D8DA-49F7-A9B7-3AEFDDA88A12,150,37,屏風避難山屋申請,1,0,0,2,0,10019,1,8,1,8,1,8,1,8
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,3,1,玉山前峰單日往返(塔塔加 - 玉山前峰 - 塔塔加 ),0,0,0,2,0,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,4,1,玉山線單日往返(塔塔加 - 玉山線 - 塔塔加),1,0,0,2,0,102,1,12,0,0,0,0,0,0
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,76,1,"玉山主(西)峰單日往返,每隊5~10人(塔塔加 - 玉山主(西)峰 - 塔塔加)",1,0,0,0,2,103,5,10,0,0,0,0,0,0
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,2,1,2~5天(塔塔加 - 玉山線 - 塔塔加),0,0,0,2,0,105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,62,1,2天(塔塔加 - 玉山線 - 塔塔加)(外籍提前),0,0,0,2,0,181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,9,1,1~30天(塔塔加 - 玉山線 - 塔塔加),0,0,0,2,2,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,81,2,庫哈諾辛山/關山單日往返(進涇橋/南一段- 庫哈諾辛山／關山 - 進涇橋/南一段),0,0,0,2,0,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,5,2,2~3天(進涇橋/南一段 - 庫哈諾辛山/關山 - 進涇橋/南一段),0,1,0,2,0,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,88,2,1~30天(進涇橋 - 關山／庫哈諾辛山 - 進涇橋),0,1,0,2,2,299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,136,2,1~4天其他路線(梅山/南一段 - 庫哈諾辛山/關山線 – 南一段/梅山),0,1,0,0,2,1009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,7,3,瓦拉米單日往返(南安 - 瓦拉米 - 南安),0,0,0,2,0,901,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,6,3,2~3天 (南安 - 瓦拉米 - 南安),0,0,0,2,0,902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,61,27,1~9天(向陽/南安 – 新康橫斷線 – 南安/向陽),0,1,0,2,0,701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,8,27,1~30天(向陽/南安 – 新康線 – 向陽/南安),0,1,0,2,2,799,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,127,27,3~9天其他路線(向陽/南安 – 新康橫斷線 – 南安/向陽),0,1,0,0,2,1001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,142,27,1~10天(南安/東埔 – 新康線 – 南安/東埔),0,1,0,2,2,1012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,1,28,乙女瀑布單日往返(東埔 – 乙女瀑布 – 東埔),0,0,0,2,0,301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,10,28,3天(東埔 –八通關 – 東埔),0,1,0,2,0,302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,49,28,1~30天(東埔/塔塔加 –八通關 – 塔塔加/東埔),0,1,0,2,2,399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,130,28,3~5天其他路線(東埔/塔塔加 - 八通關玉山線 - 塔塔加/東埔),0,1,0,2,0,1003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,140,28,1~10天(東埔/塔塔加 –八通關玉山線 – 塔塔加/東埔),0,1,0,2,2,1010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,89,29,2~9天(向陽/東埔 - 南二段 – 東埔/向陽),0,1,0,2,0,401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,85,29,1~30天(東埔/向陽/塔塔加- 南二段 –向陽/東埔/塔塔加),0,1,0,2,2,499,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,135,29,1~10天其他路線(向陽/東埔/塔塔加 - 南二段 - 向陽/東埔/塔塔加),0,1,0,2,2,1005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,57,30,4~6天(東埔- 秀姑巒 – 東埔),0,1,0,2,0,501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,90,31,2~9天(東埔/玉里林道–馬博拉斯橫斷–東埔/玉里林道),0,1,0,2,0,601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,91,31,1~30天(東埔/玉里林道/向陽/馬利加南–馬博拉斯橫斷–東埔/玉里林道/向陽/馬利加南),1,1,0,2,2,699,0,0,5,10,0,0,5,10
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,51,32,3~8天(南安 - 八通關越嶺線東段 - 南安),0,1,0,2,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,53,32,1~30天(南安/東埔 - 八通關越嶺線 – 南安/東埔),0,1,0,2,2,899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,131,32,4~9天其他路線(南安/東埔 - 八通關越嶺線 – 東埔/南安),0,1,0,2,0,1004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,137,36,1~10天(塔塔加 – 楠溪林道 – 塔塔加),0,1,0,2,2,1006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,128,36,1~15天(其他路線),0,1,0,2,0,1090,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
玉山國家公園管理處,C951CDCD-B75A-46B9-8002-8EF952EC95FD,126,36,其他路線,0,1,0,2,2,1099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,608,489,插天山自然保留區,0,0,0,0,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,609,490,苗栗三義火炎山自然保留區,0,0,0,2,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,610,491,淡水河紅樹林自然保留區,0,0,0,2,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,611,492,坪林台灣油杉自然保留區,0,0,0,2,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,612,493,烏石鼻海岸自然保留區,0,0,0,2,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,613,494,南澳闊葉樹林自然保留區,0,0,0,2,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,614,495,九九峰自然保留區,0,0,0,2,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,615,496,臺灣一葉蘭自然保留區,0,0,0,2,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,616,497,出雲山自然保留區,0,0,0,2,0,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,617,498,大武山自然保留區,0,0,0,2,0,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,618,499,大武事業區台灣穗花杉自然保留區,0,0,0,2,0,11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,619,500,台東紅葉村台東蘇鐵自然保留區,0,0,0,2,0,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,620,501,挖子尾自然保留區,0,0,0,2,0,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,629,510,插天山自然保留區 - 福巴越嶺步道,0,0,0,2,0,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,630,511,插天山自然保留區 - 北插天山步道及其支線,0,0,0,2,0,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,631,512,插天山自然保留區 - 除北插天山步道及福巴越嶺步道外其他路線,0,0,0,2,0,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保留區,7D0ED03D-E3FF-4482-8254-96F6434F5A85,632,513,鴛鴦湖自然保留區,0,0,0,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保護區,7D0ED03D-E3FF-4482-8254-96F6434F5A86,621,502,雪霸自然保護區,0,0,0,2,0,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保護區,7D0ED03D-E3FF-4482-8254-96F6434F5A86,622,503,甲仙四德化石自然保護區,0,0,0,2,0,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保護區,7D0ED03D-E3FF-4482-8254-96F6434F5A86,623,504,十八羅漢山自然保護區,0,0,0,2,0,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保護區,7D0ED03D-E3FF-4482-8254-96F6434F5A86,624,505,關山臺灣海棗自然保護區,0,0,0,2,0,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保護區,7D0ED03D-E3FF-4482-8254-96F6434F5A86,625,506,大武臺灣油杉自然保護區,0,0,0,2,0,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
自然保護區,7D0ED03D-E3FF-4482-8254-96F6434F5A86,626,507,海岸山脈臺東蘇鐵自然保護區,0,0,0,2,0,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
國家步道(山屋/營地),84BC7D2B-AD3E-4F39-B568-A96681087F74,158,39,向陽山屋,0,0,0,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
國家步道(山屋/營地),84BC7D2B-AD3E-4F39-B568-A96681087F74,159,40,嘉明湖山屋/營地,0,0,0,2,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
國家步道(山屋/營地),84BC7D2B-AD3E-4F39-B568-A96681087F74,160,41,檜谷山莊/營地,0,0,0,2,0,3,10,10,10,10,10,10,10,10
國家步道(山屋/營地),84BC7D2B-AD3E-4F39-B568-A96681087F74,161,42,天池山莊/營地,0,0,0,1,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
野生動物保護區,7D0ED03D-E3FF-4482-8254-96F6434F5A87,627,508,翡翠水庫食蛇龜野生動物保護區,0,0,0,2,0,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
野生動物保護區,7D0ED03D-E3FF-4482-8254-96F6434F5A87,628,509,玉里野生動物保護區,0,0,0,2,0,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,97,4,(3級)  七卡、雪山東峰單日往返,1,0,0,2,0,101,1,12,0,0,1,12,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,98,4,(3級)  七卡、雪山東峰,1,0,0,2,0,102,1,12,0,0,1,12,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,99,4,(3級) 雪山主峰(多日行程),1,0,0,2,0,103,1,12,0,0,1,6,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,100,4,(4級) 雪山主峰(單日往返),1,0,0,2,0,104,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,102,4,(4級) 雪山北峰、翠池,1,0,0,2,0,106,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,103,4,雪地訓練申請案,1,1,0,2,0,107,0,0,0,0,0,0,2,10
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,133,4,(3級) 雪山主峰(多日行程)-<外籍提前>,0,0,1,2,0,1001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,96,4,(A級)  七卡、雪山東峰(單日往返)(舊),1,0,0,0,2,1101,1,12,0,0,1,12,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,12,4,(A級)  七卡、雪山東峰(舊),1,0,0,0,2,1102,1,12,0,0,1,12,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,14,4,(A級) 雪山主峰 (多日行程)(舊),0,0,0,0,2,1103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,66,4,(B級) 雪山主峰(單日往返)(舊),0,1,0,0,2,1104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,94,4,(B級)翠池(舊),0,1,0,0,2,1105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,95,4,(C級)雪山北峰、翠池(舊),0,1,0,0,2,1106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,101,4,舊(4級) 翠池  (2022/7/20後整併至雪山北峰、翠池次路線),1,0,0,0,2,1107,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,83,4,雪地訓練申請案(舊),1,1,0,0,2,9999,0,0,0,0,0,0,3,10
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,47,4,雪東線 (含翠池(B級)、雪山北峰(C級)),0,1,0,0,2,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,104,5,(3級) 志佳陽大山,1,0,0,2,0,401,1,12,0,0,1,12,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,105,5,(4級) 志佳陽-雪山線,1,1,0,2,0,402,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,106,5,(5級) 志佳陽-雪山北峰線,1,1,0,2,0,403,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,16,5,(A級) 志佳陽大山(舊),1,0,0,0,2,1401,1,12,0,0,1,12,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,18,5,(B級) 志佳陽-雪山線(舊),0,1,0,0,2,1402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,78,5,(C級) 志佳陽-雪山北峰線(舊),0,1,0,0,2,1403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,107,6,(3級) 推論山單日往返,1,0,0,2,0,501,1,12,0,0,1,12,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,108,6,(4級) 大劍線,1,1,0,2,0,502,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,110,6,(5級) 大小劍線,1,1,0,1,0,503,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,111,6,(5級) 雪劍線,1,1,0,2,0,504,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,79,6,(A級) 推論山單日往返(舊),0,0,0,0,2,1501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,74,6,(B級) 大劍線(舊),0,1,0,0,2,1502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,75,6,(C級) 大小劍線(舊),0,1,0,0,2,1503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,20,6,(C級) 雪劍線(舊),0,1,0,0,2,1504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,19,6,(B級) 大小劍線,0,1,0,0,2,9999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,153,7,(4級) 中雪山、大雪山,1,1,0,2,0,601,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,125,7,(5級) 雪山西稜線,1,1,0,2,0,602,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,36,7,(C級) 雪山西稜線(舊),0,1,0,0,2,1601,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,112,8,(3級) 武陵一秀或二秀 (桃山、池有山) 單日往返,1,0,0,2,0,201,1,12,0,0,1,6,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,113,8,(3級) 武陵三秀 (不包含品田山),1,1,0,2,0,202,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,114,8,(4級) 喀拉業山單日長程往返,1,1,0,2,0,203,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,115,8,(4級) 品田山單日長程往返,1,1,0,2,0,204,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,116,8,(4級) 武陵四秀線,1,1,0,2,0,205,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,156,8,(4級) 秀霸線,1,1,0,2,0,206,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,68,8,(A級) 武陵二秀 (桃山、池有山 ) 單日往返(舊),0,0,0,0,2,1201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,48,8,(A級) 武陵三秀 (桃山、池有山、喀拉業山)(舊),0,1,0,0,2,1202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,67,8,(B級) 喀拉業山單日長程往返(舊),0,1,0,0,2,1203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,77,8,(B級) 品田山單日長程往返(舊),0,1,0,0,2,1204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,37,8,(B級) 武陵四秀線(舊),0,1,0,0,2,1205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,50,8,(B級) 秀霸線(舊),0,1,0,0,2,1206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,117,8,舊 (4級) 秀霸線 (2022/4/12後調整刪除鎮西堡登山口，請改選新秀霸線),1,1,0,0,2,1206,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,118,9,(4級) 大霸線,1,1,0,2,0,301,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,119,9,(5級) 大霸線(首日住宿中霸山屋),1,1,0,2,0,302,1,12,1,12,1,6,1,6
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,155,9,(2級) 馬達拉溪登山口宿營地,1,0,0,2,0,303,1,12,0,0,1,12,0,0
雪霸國家公園管理處,E6DD4652-2D37-4346-8F5D-6E538353E0C2,151,9,(2級) 單日往返大霸線馬達拉溪登山口<自行車進出>,1,0,0,2,2,304,1,12,1,12,1,12,1,12
