太魯閣國家公園管理處,21,畢祿縱走羊頭,2016-09-13,2016-09-19,已發布莫蘭蒂海上颱風警報，禁止進入本處生態保護區及其他管制區域，俟警報解除發布後，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,22,畢祿山,2016-09-13,2016-09-19,已發布莫蘭蒂海上颱風警報，禁止進入本處生態保護區及其他管制區域，俟警報解除發布後，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,23,羊頭山單攻,2016-09-13,2016-09-19,已發布莫蘭蒂海上颱風警報，禁止進入本處生態保護區及其他管制區域，俟警報解除發布後，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,33,其他,2016-09-13,2016-09-19,已發布莫蘭蒂海上颱風警報，禁止進入本處生態保護區及其他管制區域，俟警報解除發布後，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,24,清水山,2016-09-13,2016-09-20,已發布莫蘭蒂海上颱風警報，禁止進入本處生態保護區及其他管制區域，俟警報解除發布後，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,24,清水山,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,24,清水山,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,33,其他,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,33,其他,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,23,羊頭山單攻,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,23,羊頭山單攻,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,22,畢祿山,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,22,畢祿山,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,20,閂山單攻,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,20,閂山單攻,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,19,閂山鈴鳴山,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,19,閂山鈴鳴山,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,26,錐麓古道,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,26,錐麓古道,2016-09-19,2016-09-20,受颱風影響，本處尚未開放入園，視災害復原情形，再予公告開放時間。
太魯閣國家公園管理處,26,錐麓古道,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,19,閂山鈴鳴山,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,20,閂山單攻,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,22,畢祿山,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,23,羊頭山單攻,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,33,其他,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,24,清水山,2016-09-26,2016-09-30,因中央氣象局發布梅姬海上颱風警報，自105年9月25日23時30分起，全面禁止入園活動。
太魯閣國家公園管理處,24,清水山,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,33,其他,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,23,羊頭山單攻,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,22,畢祿山,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,20,閂山單攻,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,19,閂山鈴鳴山,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,26,錐麓古道,2016-09-30,2016-10-03,受梅姬颱風影響，太魯閣國家公園尚未開放生態保護區及其他管制區域之入園活動。
太魯閣國家公園管理處,26,錐麓古道,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,19,閂山鈴鳴山,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,20,閂山單攻,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,22,畢祿山,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,23,羊頭山單攻,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,33,其他,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,24,清水山,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,17,北一段縱走北二段,2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2016-10-05,2016-10-06,因中央氣象局發布第19號颱風海上颱風警報，自105年10月5日11時30分起，全面禁止入園活動。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,17,北一段縱走北二段,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,15,奇萊,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,24,清水山,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,33,其他,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,23,羊頭山單攻,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,22,畢祿山,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,20,閂山單攻,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,19,閂山鈴鳴山,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,26,錐麓古道,2018-07-09,2018-07-11,因中央氣象局發布瑪莉亞海上颱風警報，自107年7月9日14時30分起，全面禁止入園活動。
太魯閣國家公園管理處,26,錐麓古道,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,19,閂山鈴鳴山,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,20,閂山單攻,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,22,畢祿山,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,23,羊頭山單攻,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,33,其他,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,24,清水山,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,15,奇萊,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,17,北一段縱走北二段,2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2019-07-17,2019-07-18,因中央氣象局發布丹娜絲颱風海上警報，自108年7月17日10時00分起，全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,17,北一段縱走北二段,2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,15,奇萊,2019-08-07,2019-08-09,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,24,清水山,2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,33,其他,2019-08-07,2019-08-09,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,23,羊頭山單攻,2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,22,畢祿山,2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,20,閂山單攻,2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,19,閂山鈴鳴山,2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2019-08-07,2019-08-12,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,26,錐麓古道,2019-08-07,2019-08-09,因中央氣象局發布利奇馬颱風海上警報，自108年8月7日17時30分起全面禁止進入本處生態保護區及其他管制區域。
太魯閣國家公園管理處,26,錐麓古道,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,19,閂山鈴鳴山,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,20,閂山單攻,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,22,畢祿山,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,23,羊頭山單攻,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,33,其他,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,24,清水山,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,15,奇萊,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,17,北一段縱走北二段,2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2019-08-23,2019-08-26,因中央氣象局發布白鹿颱風警報，自108年8月23日05時起全面停止入園活動。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,17,北一段縱走北二段,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,15,奇萊,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,24,清水山,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,33,其他,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,23,羊頭山單攻,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,22,畢祿山,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,20,閂山單攻,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,19,閂山鈴鳴山,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2019-09-29,2019-10-01,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,26,錐麓古道,2019-09-29,2019-10-02,因中央氣象局發布米塔颱風警報，自108年9月30日00時起全面停止入園活動。
太魯閣國家公園管理處,33,其他,2021-05-15,2021-05-28,
太魯閣國家公園管理處,33,其他,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,22,畢祿山,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,23,羊頭山單攻,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,24,清水山,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,19,閂山鈴鳴山,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,20,閂山單攻,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,17,北一段縱走北二段,2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2021-05-29,2021-06-28,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,26,錐麓古道,2021-06-01,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/12前停止入園。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,20,閂山單攻,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,19,閂山鈴鳴山,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,24,清水山,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,23,羊頭山單攻,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,22,畢祿山,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,33,其他,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,17,北一段縱走北二段,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,15,奇萊,2021-06-29,2021-07-12,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至6/28前停止入園。
太魯閣國家公園管理處,15,奇萊,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,17,北一段縱走北二段,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,16,南湖(南湖大山、中央尖山、北一段),2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,33,其他,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,22,畢祿山,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,23,羊頭山單攻,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,24,清水山,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,18,北二段（鬼門關斷崖）,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,19,閂山鈴鳴山,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,20,閂山單攻,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,21,畢祿縱走羊頭,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,26,錐麓古道,2021-07-13,2021-07-26,國家公園區域因應COVID-19疫情警戒第三級之遊憩人流出入管理措施，至7/26前停止入園。
太魯閣國家公園管理處,26,錐麓古道,2021-07-27,2021-08-09,國家公園區域因應COVID-19疫情警戒期間，實施遊憩人流出入管理措施，生態管制區至8/9前維持停止入園。
